-9.66607666015625	-13.113525390625	-7.4775390625	-9.51580810546875	-10.97027587890625	-13.18084716796875	-6.73828125	-8.66070556640625	8.7403564453125
-24.1474609375	-16.8984375	-6.2347412109375	15.20709228515625	-3.47674560546875	-8.191650390625	-8.93701171875	-3.5494384765625	-11.916748046875
-14.89892578125	-6.622314453125	-15.79010009765625	-6.47412109375	14.8302001953125	-14.41131591796875	-10.19085693359375	-12.92303466796875	-10.59075927734375
-9.152587890625	-15.157958984375	-7.82098388671875	-10.44207763671875	-12.49639892578125	-16.14691162109375	-5.8074951171875	-9.4632568359375	9.70501708984375
-12.39556884765625	-2.8092041015625	11.24884033203125	-5.0362548828125	-10.49267578125	-14.048095703125	-13.94378662109375	-10.63909912109375	-7.8907470703125
-6.3670654296875	-2.979248046875	7.056396484375	-7.56329345703125	-13.6365966796875	-17.34832763671875	-15.07574462890625	-17.12237548828125	-3.560791015625
-4.17108154296875	-11.2623291015625	-7.29766845703125	-11.33135986328125	-10.84375	-18.1790771484375	-6.8272705078125	-13.66607666015625	11.5078125
-18.9866943359375	-15.970703125	-4.6263427734375	10.59771728515625	-4.66058349609375	-8.56317138671875	-12.03631591796875	-5.21929931640625	-8.33905029296875
-28.31353759765625	-9.4449462890625	-4.12872314453125	2.65631103515625	-15.39483642578125	-7.185791015625	-4.87969970703125	16.55633544921875	-8.1138916015625
-3.6282958984375	8.11773681640625	-4.04248046875	-17.4346923828125	-6.390625	-6.46160888671875	-8.47894287109375	-14.54296875	-12.294677734375
-20.9573974609375	-16.39959716796875	-2.63751220703125	14.4151611328125	-4.8580322265625	-9.2630615234375	-10.45050048828125	-5.66192626953125	-11.946044921875
-8.53997802734375	-10.3658447265625	-12.15313720703125	-7.71380615234375	-14.0050048828125	-5.16571044921875	7.00457763671875	-7.5845947265625	-5.57635498046875
-29.38134765625	-10.35699462890625	-5.2528076171875	3.91473388671875	-11.983154296875	-9.21160888671875	-5.27764892578125	17.99639892578125	-9.63519287109375
12.82086181640625	-0.13360595703125	-6.42376708984375	-18.18353271484375	-5.844482421875	-5.89044189453125	-4.1986083984375	-28.09954833984375	-2.29681396484375
16.39276123046875	-3.2498779296875	-10.74932861328125	-18.940673828125	-6.697021484375	-6.58416748046875	-3.14013671875	-28.25885009765625	-3.06109619140625
-25.860595703125	-9.1767578125	-5.72662353515625	-0.9217529296875	-10.12457275390625	-9.4310302734375	-4.13623046875	16.859619140625	-8.401611328125
-23.574951171875	-6.1402587890625	-7.142333984375	-2.98577880859375	-14.0159912109375	-10.06219482421875	-4.48406982421875	8.92327880859375	-7.85870361328125
-13.28802490234375	-7.9061279296875	-12.1585693359375	-8.77716064453125	8.1094970703125	-10.70233154296875	-12.50653076171875	-15.6441650390625	-10.30584716796875
-19.48486328125	-16.89453125	-4.72833251953125	12.07464599609375	-4.417724609375	-6.4166259765625	-10.12908935546875	-5.84088134765625	-9.66033935546875
-24.15423583984375	-9.308349609375	-4.354736328125	-0.29791259765625	-13.18060302734375	-6.12286376953125	-4.17266845703125	15.41595458984375	-7.7464599609375
-26.0391845703125	-10.9830322265625	-4.50921630859375	0.67742919921875	-11.3460693359375	-9.76666259765625	-3.82073974609375	15.6856689453125	-7.22406005859375
-11.06939697265625	-7.915283203125	-10.26898193359375	-9.087646484375	5.7015380859375	-9.30694580078125	-11.0084228515625	-13.4481201171875	-11.155029296875
13.35992431640625	-4.17523193359375	-11.57177734375	-18.796875	-7.31756591796875	-5.6351318359375	-1.37103271484375	-25.4542236328125	-1.7701416015625
-11.87353515625	-7.877197265625	-13.07366943359375	-9.13250732421875	8.20269775390625	-10.357421875	-11.4222412109375	-16.620361328125	-10.7733154296875
-3.479736328125	13.3397216796875	-3.0643310546875	-21.1337890625	-6.19970703125	-11.31744384765625	-9.37725830078125	-14.9334716796875	-12.53515625
-12.14520263671875	-7.15478515625	-14.26318359375	-9.4464111328125	10.34619140625	-9.94659423828125	-9.7784423828125	-16.082763671875	-12.2923583984375
-7.11328125	-12.38653564453125	-6.43359375	-9.4666748046875	-13.819580078125	-11.6080322265625	-5.511474609375	-12.47869873046875	9.76373291015625
-9.91204833984375	-13.2747802734375	-6.4912109375	-9.552490234375	-10.8687744140625	-14.2471923828125	-5.3450927734375	-8.96820068359375	9.2972412109375
-23.62518310546875	-7.621826171875	-4.32427978515625	-2.517578125	-12.942626953125	-9.30157470703125	-3.755615234375	15.05450439453125	-6.93304443359375
